PLAYER,TEAM,GP,POSS,FREQ%,PPP,PTS,FGM,FGA,FG%,EFG%,FT,TOV,SF,AND ONE,SCORE,PERCENTILE
,,,,,,,,,,,FREQ%,FREQ%,FREQ%,FREQ%,FREQ%,
Jerami Grant,POR,43,0.4,2.2,1.53,0.7,0.3,0.4,76.5,79.4,5.3,5.3,5.3,0,73.7,97.8
Patrick Williams,CHI,43,0.5,4.7,1.38,0.7,0.2,0.3,69.2,69.2,28.6,9.5,28.6,0,71.4,90.9
Ziaire Williams,MEM,44,0.5,6.2,1.21,0.7,0.3,0.5,60,60,12.5,8.3,12.5,4.2,58.3,66.8
David Roddy,MEM,47,0.5,5.5,1.16,0.6,0.3,0.5,58.3,58.3,4,0,4,0,60,54.7
Simone Fontecchio,UTA,49,0.5,6.2,1.11,0.6,0.2,0.4,57.9,57.9,15.4,15.4,15.4,3.8,53.8,46.6
Miles Bridges,CHA,37,0.5,2.6,1.4,0.8,0.4,0.5,68.4,71.1,5,5,5,5,65,94.8
Jordan Clarkson,UTA,41,0.7,3.5,1,0.7,0.3,0.7,51.9,51.9,0,3.6,0,0,50,28.5
Thomas Bryant,MIA,25,0.9,22.3,1.17,1.1,0.4,0.7,55.6,55.6,21.7,4.3,21.7,4.3,60.9,59.7
Richaun Holmes,DAL,22,1.1,31.3,1.08,1.2,0.5,1,57.1,57.1,16,4,16,4,52,38.8
Santi Aldama,MEM,38,0.7,6.5,1,0.7,0.3,0.7,48,48,11.1,3.7,11.1,7.4,48.1,28.5
Dario Saric,GSW,44,0.5,5.1,1.24,0.6,0.3,0.3,78.6,78.6,14.3,19,14.3,0,66.7,70.6
Aaron Nesmith,IND,45,0.5,4.5,1.24,0.6,0.2,0.4,61.1,61.1,19,9.5,19,14.3,57.1,70.6
Mikal Bridges,BKN,48,0.5,2.2,1.18,0.5,0.3,0.4,60,62.5,4.5,9.1,4.5,4.5,54.5,60.9
Jaime Jaquez Jr.,MIA,44,0.5,4,1.13,0.6,0.2,0.4,52.6,52.6,13,4.3,13,0,56.5,50.2
Cole Anthony,ORL,49,0.5,3.7,1.13,0.5,0.2,0.4,52.6,57.9,13,4.3,8.7,0,56.5,50.2
Precious Achiuwa,TOR,25,1.2,13.2,0.9,1,0.5,1,46.2,46.2,6.9,3.4,6.9,0,44.8,18.5
DeAndre Jordan,DEN,26,1.2,29.4,0.81,1,0.4,0.9,41.7,41.7,25,0,25,0,46.9,12.2
Daniel Theis,LAC,36,0.9,14.9,0.79,0.7,0.4,0.9,39.4,39.4,0,0,0,0,39.4,9.5
Max Strus,CLE,47,0.4,2.9,1.39,0.5,0.2,0.3,73.3,73.3,11.1,11.1,11.1,5.6,66.7,92.6
Jaden McDaniels,MIN,40,0.5,5.1,1.19,0.6,0.3,0.5,60,60,4.8,4.8,4.8,4.8,57.1,62.5
Drew Eubanks,PHX,43,0.6,10.8,1.04,0.6,0.2,0.4,55.6,55.6,16.7,12.5,16.7,4.2,54.2,34.5
Kyle Anderson,MIN,50,0.4,4.9,1.33,0.5,0.2,0.3,73.3,73.3,11.1,5.6,11.1,0,72.2,88.7
Brandon Miller,CHA,42,0.4,2.6,1.33,0.6,0.3,0.4,64.7,64.7,11.1,0,11.1,5.6,66.7,88.7
Al Horford,BOS,40,0.5,6.8,1.26,0.6,0.3,0.5,61.1,61.1,5.3,0,0,0,63.2,77.8
Herbert Jones,NOP,43,0.4,4.5,1.26,0.6,0.2,0.3,71.4,71.4,21.1,10.5,15.8,5.3,68.4,77.8
LaMelo Ball,CHA,22,0.9,3.5,1.26,1.1,0.5,0.8,58.8,61.8,10.5,0,10.5,0,63.2,77.8
