PLAYER,TEAM,GP,POSS,FREQ%,PPP,PTS,FGM,FGA,FG%,EFG%,FT,TOV,SF,AND ONE,SCORE,PERCENTILE
,,,,,,,,,,,FREQ%,FREQ%,FREQ%,FREQ%,FREQ%,
Patrick Williams,CHI,43,3.3,37,1.13,3.8,1.3,3,44.1,59.8,5.6,7,4.9,1.4,42.7,28.1
Giannis Antetokounmpo,MIL,47,3.3,30.5,1.04,3.5,1.2,3,41.1,53.2,5.1,5.1,4.5,0.6,41.7,50.1
Cam Thomas,BKN,39,3.8,40.3,1.1,4.2,1.4,3.5,39.9,55.4,4,4,3.4,0.7,40.3,35.9
Desmond Bane,MEM,37,3.6,39.6,1.22,4.4,1.5,3.5,43.4,60.9,3.7,3,3.7,2.2,43,14.2
Stephen Curry,GSW,43,3.4,35.7,1.14,3.8,1.3,3.1,42.9,58.6,3.4,4.8,3.4,0,42.8,26.5
Josh Giddey,OKC,49,3.7,48.3,0.93,3.4,1.2,3.3,36,48.8,3.3,5.6,3.3,0,36.1,77.2
Kristaps Porzingis,BOS,36,4.4,26.3,1.05,4.7,1.6,4.1,39.9,53,4.4,4.4,3.8,1.3,40,49.6
Jayson Tatum,BOS,46,3.2,33.3,1.16,3.7,1.3,2.9,43.6,59.8,4.1,4.1,4.1,0,44.1,24
Mikal Bridges,BKN,48,3.1,25.3,1.13,3.5,1.2,2.9,41.7,56.8,5.3,4,4.6,1.3,42.4,29.2
Grayson Allen,PHX,43,3.6,28.8,1.11,4,1.4,3.3,42.7,57.3,4.5,4.5,4.5,1.9,42.2,33.4
James Harden,LAC,43,4.4,38.2,0.92,4,1.4,3.9,36.5,49.1,2.7,8.5,2.7,0,34.6,80.5
Cade Cunningham,DET,40,4.3,35.7,1.01,4.3,1.5,3.9,38.9,50.3,5.3,4.7,4.1,1.8,39.2,60.2
Onyeka Okongwu,ATL,46,2.9,26.8,1.29,3.7,1.3,2.7,49.6,66.7,4.5,5.3,4.5,2.3,48.1,6.1
Tyrese Maxey,PHI,44,3.8,35.6,1.04,3.9,1.3,3.3,39.7,52.1,7.2,6.6,6,1.2,40.7,53.2
Dejounte Murray,ATL,48,3.7,31.5,1,3.7,1.2,3.4,36.2,50.3,5.7,2.8,5.7,1.1,37.5,62.2
Derrick White,BOS,45,3.6,29.2,1.08,3.9,1.3,3.4,39.7,52.6,5.5,2.5,5.5,0.6,41.7,40.4
Jalen Johnson,ATL,35,4.2,35.4,1.21,5.1,1.8,3.8,46.6,61.7,5.4,4.8,5.4,0.7,46.9,14.5
Miles Bridges,CHA,38,4.2,36.1,1.13,4.7,1.7,3.7,45.1,59.9,4.4,8.1,4.4,1.3,43.1,29.6
Kelly Olynyk,UTA,47,3.1,40.7,1.23,3.8,1.3,2.8,46.9,63.5,7.5,4.1,6.2,0.7,46.6,10.9
Jalen Brunson,NYK,47,3.6,37.1,1.08,3.9,1.4,3.4,40.6,54.4,3.6,2.4,3,1.2,41.1,41.2
Luguentz Dort,OKC,48,3.7,29.5,1.03,3.8,1.3,3.4,37.3,50.9,6.3,3.4,6.3,1.1,39.2,53.8
Anthony Davis,LAL,46,3.6,20.9,1.1,4,1.4,3.4,41.3,56.5,3.6,3,3.6,0,42.2,35.7
Zion Williamson,NOP,38,4.3,42.3,1.14,4.8,1.6,3.7,42.3,57.4,8,5.6,7.4,1.2,43.2,26.7
Trae Young,ATL,44,3.8,33.1,1.09,4.2,1.4,3.5,40.5,56.5,5.3,4.7,5.3,0.6,40.8,36.8
Jaren Jackson Jr.,MEM,47,3.7,32.2,1.06,4,1.3,3.4,39.4,55.6,3.4,5.1,2.9,0,39.4,46
Jrue Holiday,BOS,45,4.1,31.1,1.01,4.2,1.5,3.8,38.6,51.5,4.8,4.8,4.8,1.6,38.7,58.8
Jabari Smith Jr.,HOU,44,4,38.1,1.06,4.3,1.5,3.7,39.5,53.1,6.2,3.9,5.6,1.1,40.4,47.4
Kawhi Leonard,LAC,44,3.9,39.1,1.11,4.3,1.5,3.4,43.6,59.4,4.7,8.2,3.5,0.6,42.4,34.3
P.J. Washington,CHA,41,3.7,31.2,1.24,4.6,1.5,3.2,47.7,63.8,12.4,5.2,11.8,2.6,49,10.3
Josh Richardson,MIA,40,3.8,41.1,1.27,4.8,1.7,3.4,50,66.9,6,6.6,4.6,2.6,48.3,8.4
Reggie Jackson,DEN,51,3.2,39.2,1.17,3.8,1.3,3,44.1,58.9,5.5,3.6,5.5,1.2,44.8,21.2
Deni Avdija,WAS,49,4,33.6,1.01,4,1.4,3.6,38.6,52.6,4.1,6.7,2.6,1,37.9,57.7
Dillon Brooks,HOU,40,4.2,32,1.19,5,1.6,3.9,42.2,58.1,7.8,1.8,7.8,2.4,44.6,17.6
Brandon Ingram,NOP,44,3.7,39,1.23,4.5,1.6,3.4,46.4,61.9,5,1.9,3.7,0.6,47.8,12.3
DeMar DeRozan,CHI,48,4.5,48.1,0.92,4.1,1.5,4.1,35.7,49,3.2,6.5,2.3,0.5,35.2,79.1
Dyson Daniels,NOP,48,3.5,36.1,1.19,4.1,1.5,3.1,48.3,61.9,4.2,6.6,3.6,1.2,46.7,18.1
Michael Porter Jr.,DEN,51,3.3,40,1.21,3.9,1.4,2.8,48.6,64.2,7.2,9,7.2,3,45.8,14.8
Kevin Huerter,SAC,42,4.3,48,1.12,4.8,1.7,3.9,42.7,57.6,5,5.6,3.3,1.7,42.2,30.1
Dennis Schroder,TOR,48,3.3,28.1,1.34,4.4,1.5,3,50.3,68.3,5.1,3.8,3.8,1.3,50.3,3.1
Max Strus,CLE,47,4.9,39,0.92,4.5,1.5,4.5,33,44.8,6.1,3,5.6,0.9,35.5,79.9
Kyle Lowry,MIA,37,4.4,43.4,1.29,5.7,2,4.2,47.4,67.2,1.8,4.9,1.8,0.6,45.7,6.4
Luka Doncic,DAL,41,5.3,42.1,0.99,5.2,1.8,4.8,38.5,51,6.5,5.1,6,1.4,39.2,64.3
Devin Booker,PHX,40,4.9,42.4,1.12,5.4,1.9,4.4,43.1,57.8,6.2,5.2,4.6,1,43.3,30.6
Tim Hardaway Jr.,DAL,46,3.8,41.2,1.23,4.7,1.7,3.7,45.3,62.2,1.7,1.1,1.7,0.6,44.9,10.6
Paolo Banchero,ORL,50,4.4,39.6,1,4.4,1.6,3.9,40.1,53,4.1,7.8,4.1,2.3,38.1,62.2
Alex Caruso,CHI,43,5,41.5,1.03,5.1,1.7,4.5,38.5,52.9,4.2,6.1,4.2,0.5,38.5,54.6
Paul George,LAC,45,5.2,42.7,0.95,4.9,1.7,4.6,36.9,49,6,6.4,6,0.9,37.3,72.1
Jeremy Sochan,SAS,50,4,30,1.1,4.4,1.6,3.8,42.3,56.1,2.5,4,2.5,0.5,41.8,34.8
Julius Randle,NYK,45,4.2,33.3,1.2,5,1.8,3.9,44.9,61.6,4.3,4.3,4.3,2.7,43.3,15.6
Scottie Barnes,TOR,49,4.6,33.1,1,4.6,1.7,4.2,39.1,51,4.4,5.7,4.4,1.3,38.8,63.5
Jordan Poole,WAS,47,4.4,47.8,1.11,5,1.7,4.1,42.9,58.4,3.3,6.2,3.3,1,41.6,32
Harrison Barnes,SAC,47,4.1,36.3,1.2,5,1.7,3.9,45.3,61.9,3.1,5.1,3.1,1,44.1,16.2
Austin Reaves,LAL,50,4.1,35,1.16,4.7,1.7,3.9,45.1,58.3,4.4,2.5,3.9,1.5,45.6,22.6
Pascal Siakam,TOR,39,5.3,47.3,1.16,6.2,2.2,4.9,44.7,61.1,3.4,5.3,2.4,0.5,44,23.4
De'Aaron Fox,SAC,41,5.5,41.1,1.08,5.9,2,4.9,41.1,56.4,3.6,6.7,3.1,0.4,40.2,41.5
D'Angelo Russell,LAL,46,4.2,41.5,1.24,5.2,1.9,4,46.7,62.5,4.1,2.6,4.1,1.5,46.9,9.7
Brandon Miller,CHA,42,5.1,46.8,1.19,6.1,2.1,4.6,45.8,59.9,8.3,5.6,7.9,2.8,46.3,17.3
Bogdan Bogdanovic,ATL,47,5,48.3,1.16,5.8,2,4.5,44.1,60.6,4.2,6.4,4.2,0.8,43.2,23.1
Jaime Jaquez Jr.,MIA,44,5.5,47.5,1.16,6.4,2.2,4.9,44.9,60,7,5,5.8,1.2,45.5,22.8
Coby White,CHI,50,5.8,44.9,1.05,6.2,2.2,5.4,40.4,53.7,4.1,4.5,3.4,1.7,40.1,48.5
Shai Gilgeous-Alexander,OKC,49,6.2,49.7,1.02,6.3,2.1,5.4,38.7,54.1,4.3,7.9,3.6,0,38.3,56.8
