PLAYER,TEAM,GP,POSS,FREQ%,PPP,PTS,FGM,FGA,FG%,EFG%,FT,TOV,SF,AND ONE,SCORE,PERCENTILE
,,,,,,,,,,,FREQ%,FREQ%,FREQ%,FREQ%,FREQ%,
Dwight Powell,DAL,37,0.5,5.8,0.78,0.4,0.1,0.4,23.1,30.8,16.7,11.1,16.7,0,33.3,84
James Harden,LAC,43,0.4,3.3,0.88,0.3,0.1,0.3,35.7,46.4,6.3,6.3,6.3,0,37.5,77.2
James Wiseman,DET,24,0.7,6.4,0.88,0.6,0.2,0.6,35.7,46.4,6.3,6.3,6.3,0,37.5,77.2
Jeremy Sochan,SAS,50,0.3,2.2,0.93,0.3,0.1,0.3,40,46.7,0,0,0,0,40,71.3
Bogdan Bogdanovic,ATL,47,0.3,2.9,1,0.3,0.1,0.3,38.5,53.8,0,7.1,0,0,35.7,62.3
Khris Middleton,MIL,40,0.3,3.2,1.17,0.4,0.1,0.3,41.7,58.3,0,0,0,0,41.7,36.5
Cedi Osman,SAS,48,0.3,4.4,1.17,0.3,0.1,0.2,50,55,25,0,25,8.3,58.3,36.5
De'Andre Hunter,ATL,26,0.5,4.7,1.17,0.5,0.2,0.4,50,60,8.3,8.3,8.3,0,50,36.5
Thomas Bryant,MIA,15,0.8,13.2,1.17,0.9,0.3,0.7,36.4,54.5,8.3,0,8.3,0,41.7,36.5
Cade Cunningham,DET,40,0.3,2.3,1.27,0.4,0.2,0.3,54.5,63.6,9.1,0,9.1,9.1,54.5,23.3
Haywood Highsmith,MIA,36,0.3,2.9,1.4,0.4,0.2,0.3,66.7,77.8,0,10,0,0,60,15.6
Dillon Brooks,HOU,40,0.4,3.1,0.94,0.4,0.2,0.4,37.5,46.9,0,0,0,0,37.5,70.6
Josh Hart,NYK,48,0.3,3.3,0.94,0.3,0.1,0.3,40,50,6.3,0,6.3,0,37.5,70.6
Luka Doncic,DAL,41,0.4,2.9,1,0.4,0.1,0.3,35.7,50,6.7,0,6.7,0,40,62.3
Giannis Antetokounmpo,MIL,47,0.3,2.9,1,0.3,0.1,0.2,36.4,40.9,26.7,6.7,26.7,6.7,46.7,62.3
Jaime Jaquez Jr.,MIA,44,0.3,2.9,1,0.3,0.1,0.3,35.7,46.4,6.7,0,6.7,0,40,62.3
Jaxson Hayes,LAL,32,0.4,6.7,1.07,0.5,0.2,0.4,42.9,53.6,0,0,0,0,42.9,52.5
Caris LeVert,CLE,36,0.4,3.5,1.15,0.4,0.1,0.3,41.7,58.3,7.7,0,7.7,0,46.2,38.1
Gordon Hayward,CHA,25,0.4,3.8,1.5,0.6,0.2,0.4,66.7,83.3,0,10,0,0,60,7.3
Rui Hachimura,LAL,36,0.3,4.1,1.5,0.4,0.1,0.2,50,56.3,40,0,40,20,60,7.3
Zion Williamson,NOP,38,0.5,5.2,0.8,0.4,0.2,0.4,35.3,44.1,5,15,5,5,30,83.3
Georges Niang,CLE,47,0.4,5.2,0.84,0.3,0.1,0.4,29.4,41.2,5.3,5.3,5.3,0,31.6,80.1
Harrison Barnes,SAC,47,0.4,3.4,0.89,0.3,0.1,0.3,37.5,50,0,11.1,0,0,33.3,76.2
Josh Richardson,MIA,40,0.4,4.1,1.07,0.4,0.1,0.3,38.5,42.3,13.3,0,13.3,0,46.7,53
